KOD WOJ,WOJEWÓDZTWO,IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ
24,ŚLĄSKIE,ALEKSANDRA,KOBIETA,350
24,ŚLĄSKIE,JULIA,KOBIETA,333
24,ŚLĄSKIE,MAŁGORZATA,KOBIETA,320
24,ŚLĄSKIE,HELENA,KOBIETA,312
24,ŚLĄSKIE,EWA,KOBIETA,311
24,ŚLĄSKIE,ALICJA,KOBIETA,299
24,ŚLĄSKIE,AGNIESZKA,KOBIETA,294
24,ŚLĄSKIE,JOANNA,KOBIETA,283
24,ŚLĄSKIE,NATALIA,KOBIETA,282
24,ŚLĄSKIE,KAROLINA,KOBIETA,253
24,ŚLĄSKIE,WERONIKA,KOBIETA,251
24,ŚLĄSKIE,MARTA,KOBIETA,248
24,ŚLĄSKIE,EMILIA,KOBIETA,243
24,ŚLĄSKIE,ZUZANNA,KOBIETA,241
24,ŚLĄSKIE,ŁUCJA,KOBIETA,227
24,ŚLĄSKIE,MONIKA,KOBIETA,212
24,ŚLĄSKIE,ELŻBIETA,KOBIETA,193
24,ŚLĄSKIE,PAULINA,KOBIETA,189
24,ŚLĄSKIE,HANNA,KOBIETA,189
24,ŚLĄSKIE,OLIWIA,KOBIETA,185
24,ŚLĄSKIE,KRYSTYNA,KOBIETA,178
24,ŚLĄSKIE,LAURA,KOBIETA,168
24,ŚLĄSKIE,MAJA,KOBIETA,166
24,ŚLĄSKIE,TERESA,KOBIETA,163
24,ŚLĄSKIE,PATRYCJA,KOBIETA,149
24,ŚLĄSKIE,LENA,KOBIETA,149
24,ŚLĄSKIE,DOROTA,KOBIETA,145
24,ŚLĄSKIE,AGATA,KOBIETA,142
24,ŚLĄSKIE,ANTONINA,KOBIETA,128
24,ŚLĄSKIE,KLAUDIA,KOBIETA,125
24,ŚLĄSKIE,JUSTYNA,KOBIETA,125
24,ŚLĄSKIE,ANASTAZJA,KOBIETA,125
24,ŚLĄSKIE,JADWIGA,KOBIETA,124
24,ŚLĄSKIE,KINGA,KOBIETA,122
24,ŚLĄSKIE,DOMINIKA,KOBIETA,121
24,ŚLĄSKIE,AMELIA,KOBIETA,121
24,ŚLĄSKIE,MICHALINA,KOBIETA,119
24,ŚLĄSKIE,JANINA,KOBIETA,119
24,ŚLĄSKIE,DANUTA,KOBIETA,119
24,ŚLĄSKIE,IRENA,KOBIETA,118
24,ŚLĄSKIE,KLARA,KOBIETA,113
24,ŚLĄSKIE,URSZULA,KOBIETA,111
24,ŚLĄSKIE,IZABELA,KOBIETA,110
24,ŚLĄSKIE,RÓŻA,KOBIETA,106
24,ŚLĄSKIE,SYLWIA,KOBIETA,105
24,ŚLĄSKIE,BEATA,KOBIETA,105
24,ŚLĄSKIE,MARTYNA,KOBIETA,88
24,ŚLĄSKIE,KAMILA,KOBIETA,86
24,ŚLĄSKIE,GABRIELA,KOBIETA,86
24,ŚLĄSKIE,JOLANTA,KOBIETA,84
24,ŚLĄSKIE,IWONA,KOBIETA,81
24,ŚLĄSKIE,MARIANNA,KOBIETA,80
24,ŚLĄSKIE,ANIELA,KOBIETA,80
24,ŚLĄSKIE,NADIA,KOBIETA,78
24,ŚLĄSKIE,EWELINA,KOBIETA,73
24,ŚLĄSKIE,STEFANIA,KOBIETA,70
24,ŚLĄSKIE,HALINA,KOBIETA,69
24,ŚLĄSKIE,JAGODA,KOBIETA,62
24,ŚLĄSKIE,SARA,KOBIETA,58
24,ŚLĄSKIE,GRAŻYNA,KOBIETA,58
24,ŚLĄSKIE,BOŻENA,KOBIETA,57
24,ŚLĄSKIE,WANDA,KOBIETA,56
24,ŚLĄSKIE,LIDIA,KOBIETA,56
24,ŚLĄSKIE,DARIA,KOBIETA,52
24,ŚLĄSKIE,ANETA,KOBIETA,52
24,ŚLĄSKIE,RITA,KOBIETA,51
24,ŚLĄSKIE,POLA,KOBIETA,51
24,ŚLĄSKIE,EDYTA,KOBIETA,49
24,ŚLĄSKIE,RENATA,KOBIETA,48
24,ŚLĄSKIE,MARCELINA,KOBIETA,48
24,ŚLĄSKIE,KORNELIA,KOBIETA,48
24,ŚLĄSKIE,SANDRA,KOBIETA,47
24,ŚLĄSKIE,OLGA,KOBIETA,47
24,ŚLĄSKIE,MILENA,KOBIETA,47
24,ŚLĄSKIE,MARZENA,KOBIETA,46
24,ŚLĄSKIE,LILIANA,KOBIETA,45
24,ŚLĄSKIE,NIKOLA,KOBIETA,43
24,ŚLĄSKIE,IGA,KOBIETA,42
24,ŚLĄSKIE,ANGELIKA,KOBIETA,42
24,ŚLĄSKIE,SABINA,KOBIETA,41
24,ŚLĄSKIE,FAUSTYNA,KOBIETA,41
24,ŚLĄSKIE,MATYLDA,KOBIETA,40
24,ŚLĄSKIE,ROZALIA,KOBIETA,39
24,ŚLĄSKIE,BLANKA,KOBIETA,37
24,ŚLĄSKIE,CECYLIA,KOBIETA,35
24,ŚLĄSKIE,DAGMARA,KOBIETA,33
24,ŚLĄSKIE,STANISŁAWA,KOBIETA,32
24,ŚLĄSKIE,NINA,KOBIETA,32
24,ŚLĄSKIE,ELIZA,KOBIETA,31
24,ŚLĄSKIE,MARIOLA,KOBIETA,29
24,ŚLĄSKIE,ADRIANNA,KOBIETA,29
24,ŚLĄSKIE,AURELIA,KOBIETA,28
24,ŚLĄSKIE,SONIA,KOBIETA,27
24,ŚLĄSKIE,MARLENA,KOBIETA,26
24,ŚLĄSKIE,ILONA,KOBIETA,26
24,ŚLĄSKIE,WIOLETTA,KOBIETA,25
24,ŚLĄSKIE,ROKSANA,KOBIETA,25
24,ŚLĄSKIE,LUCYNA,KOBIETA,23
24,ŚLĄSKIE,MELANIA,KOBIETA,20
24,ŚLĄSKIE,MALWINA,KOBIETA,20
24,ŚLĄSKIE,LILIANNA,KOBIETA,20
24,ŚLĄSKIE,WIOLETA,KOBIETA,19
24,ŚLĄSKIE,JÓZEFA,KOBIETA,19
24,ŚLĄSKIE,ALINA,KOBIETA,19
24,ŚLĄSKIE,MIA,KOBIETA,18
24,ŚLĄSKIE,ŻANETA,KOBIETA,16
24,ŚLĄSKIE,OTYLIA,KOBIETA,16
24,ŚLĄSKIE,KARINA,KOBIETA,16
24,ŚLĄSKIE,KAJA,KOBIETA,16
24,ŚLĄSKIE,JÓZEFINA,KOBIETA,16
24,ŚLĄSKIE,GLORIA,KOBIETA,16
24,ŚLĄSKIE,BOGUSŁAWA,KOBIETA,16
24,ŚLĄSKIE,KAZIMIERA,KOBIETA,15
24,ŚLĄSKIE,FRANCISZKA,KOBIETA,15
24,ŚLĄSKIE,BOGUMIŁA,KOBIETA,15
24,ŚLĄSKIE,BERNADETA,KOBIETA,15
24,ŚLĄSKIE,BRONISŁAWA,KOBIETA,14
24,ŚLĄSKIE,ANITA,KOBIETA,14
24,ŚLĄSKIE,PAULA,KOBIETA,12
24,ŚLĄSKIE,MIROSŁAWA,KOBIETA,12
24,ŚLĄSKIE,LEOKADIA,KOBIETA,12
24,ŚLĄSKIE,DANIELA,KOBIETA,12
24,ŚLĄSKIE,NELA,KOBIETA,11
24,ŚLĄSKIE,MAGDA,KOBIETA,11
24,ŚLĄSKIE,LARA,KOBIETA,11
24,ŚLĄSKIE,KALINA,KOBIETA,11
24,ŚLĄSKIE,ELENA,KOBIETA,11
24,ŚLĄSKIE,CELINA,KOBIETA,11
24,ŚLĄSKIE,BIANKA,KOBIETA,11
24,ŚLĄSKIE,REGINA,KOBIETA,10
24,ŚLĄSKIE,NICOLA,KOBIETA,10
24,ŚLĄSKIE,INGA,KOBIETA,10
24,ŚLĄSKIE,FELICJA,KOBIETA,10
24,ŚLĄSKIE,EMMA,KOBIETA,10
24,ŚLĄSKIE,WIESŁAWA,KOBIETA,9
24,ŚLĄSKIE,VIOLETTA,KOBIETA,9
24,ŚLĄSKIE,VANESSA,KOBIETA,9
24,ŚLĄSKIE,LUIZA,KOBIETA,9
24,ŚLĄSKIE,LILIA,KOBIETA,9
24,ŚLĄSKIE,JUDYTA,KOBIETA,9
24,ŚLĄSKIE,JESSICA,KOBIETA,9
24,ŚLĄSKIE,HONORATA,KOBIETA,9
24,ŚLĄSKIE,HIACYNTA,KOBIETA,9
24,ŚLĄSKIE,GAJA,KOBIETA,9
24,ŚLĄSKIE,AMANDA,KOBIETA,9
24,ŚLĄSKIE,VICTORIA,KOBIETA,8
24,ŚLĄSKIE,MARIKA,KOBIETA,8
24,ŚLĄSKIE,LIWIA,KOBIETA,8
24,ŚLĄSKIE,JULITA,KOBIETA,8
24,ŚLĄSKIE,JULIANNA,KOBIETA,8
24,ŚLĄSKIE,JOWITA,KOBIETA,8
24,ŚLĄSKIE,IZABELLA,KOBIETA,8
24,ŚLĄSKIE,HENRYKA,KOBIETA,8
24,ŚLĄSKIE,DIANA,KOBIETA,8
24,ŚLĄSKIE,BERNADETTA,KOBIETA,8
24,ŚLĄSKIE,ADELA,KOBIETA,8
24,ŚLĄSKIE,ADA,KOBIETA,8
24,ŚLĄSKIE,ZOJA,KOBIETA,7
24,ŚLĄSKIE,SOFIA,KOBIETA,7
24,ŚLĄSKIE,OKTAWIA,KOBIETA,7
24,ŚLĄSKIE,MIRIAM,KOBIETA,7
24,ŚLĄSKIE,MIRELA,KOBIETA,7
24,ŚLĄSKIE,ESTERA,KOBIETA,7
24,ŚLĄSKIE,ELEONORA,KOBIETA,7
24,ŚLĄSKIE,APOLONIA,KOBIETA,7
24,ŚLĄSKIE,ADRIANA,KOBIETA,7
24,ŚLĄSKIE,NOEMI,KOBIETA,6
24,ŚLĄSKIE,LEA,KOBIETA,6
24,ŚLĄSKIE,KONSTANCJA,KOBIETA,6
24,ŚLĄSKIE,ANDŻELIKA,KOBIETA,6
24,ŚLĄSKIE,ADELAJDA,KOBIETA,6
24,ŚLĄSKIE,WALERIA,KOBIETA,5
24,ŚLĄSKIE,VIKTORIA,KOBIETA,5
24,ŚLĄSKIE,PELAGIA,KOBIETA,5
24,ŚLĄSKIE,OLIMPIA,KOBIETA,5
24,ŚLĄSKIE,MARIE,KOBIETA,5
24,ŚLĄSKIE,LILA,KOBIETA,5
24,ŚLĄSKIE,GERTRUDA,KOBIETA,5
24,ŚLĄSKIE,GENOWEFA,KOBIETA,5
24,ŚLĄSKIE,ELIZABETH,KOBIETA,5
24,ŚLĄSKIE,ALDONA,KOBIETA,5
24,ŚLĄSKIE,ZYTA,KOBIETA,4
24,ŚLĄSKIE,SALOMEA,KOBIETA,4
24,ŚLĄSKIE,ROMA,KOBIETA,4
24,ŚLĄSKIE,NATASZA,KOBIETA,4
24,ŚLĄSKIE,IDA,KOBIETA,4
24,ŚLĄSKIE,ERYKA,KOBIETA,4
24,ŚLĄSKIE,CARMEN,KOBIETA,4
24,ŚLĄSKIE,AMALIA,KOBIETA,4
24,ŚLĄSKIE,WANESSA,KOBIETA,3
24,ŚLĄSKIE,WALENTYNA,KOBIETA,3
24,ŚLĄSKIE,TOLA,KOBIETA,3
24,ŚLĄSKIE,TATIANA,KOBIETA,3
24,ŚLĄSKIE,SAMANTA,KOBIETA,3
24,ŚLĄSKIE,ROSE,KOBIETA,3
24,ŚLĄSKIE,NADZIEJA,KOBIETA,3
24,ŚLĄSKIE,MAYA,KOBIETA,3
24,ŚLĄSKIE,MARIETTA,KOBIETA,3
24,ŚLĄSKIE,KLEMENTYNA,KOBIETA,3
24,ŚLĄSKIE,JAŚMINA,KOBIETA,3
24,ŚLĄSKIE,HILDEGARDA,KOBIETA,3
24,ŚLĄSKIE,GIZELA,KOBIETA,3
24,ŚLĄSKIE,FLORENTYNA,KOBIETA,3
24,ŚLĄSKIE,ERNA,KOBIETA,3
24,ŚLĄSKIE,ELWIRA,KOBIETA,3
24,ŚLĄSKIE,DALIA,KOBIETA,3
24,ŚLĄSKIE,CZESŁAWA,KOBIETA,3
24,ŚLĄSKIE,BRYGIDA,KOBIETA,3
24,ŚLĄSKIE,BELLA,KOBIETA,3
24,ŚLĄSKIE,BALBINA,KOBIETA,3
24,ŚLĄSKIE,AURORA,KOBIETA,3
24,ŚLĄSKIE,ANNE,KOBIETA,3
24,ŚLĄSKIE,ZOE,KOBIETA,2
24,ŚLĄSKIE,WŁADYSŁAWA,KOBIETA,2
24,ŚLĄSKIE,TEODOZJA,KOBIETA,2
24,ŚLĄSKIE,TAMARA,KOBIETA,2
24,ŚLĄSKIE,ŚNIEŻKA,KOBIETA,2
24,ŚLĄSKIE,SOPHIE,KOBIETA,2
24,ŚLĄSKIE,SŁAWOMIRA,KOBIETA,2
24,ŚLĄSKIE,SŁAWA,KOBIETA,2
24,ŚLĄSKIE,SIMONA,KOBIETA,2
24,ŚLĄSKIE,ROSA,KOBIETA,2
24,ŚLĄSKIE,PATRICIA,KOBIETA,2
24,ŚLĄSKIE,NIKOLETTA,KOBIETA,2
24,ŚLĄSKIE,NIKOL,KOBIETA,2
24,ŚLĄSKIE,NICOLE,KOBIETA,2
24,ŚLĄSKIE,NEL,KOBIETA,2
24,ŚLĄSKIE,MIRA,KOBIETA,2
24,ŚLĄSKIE,MERCEDES,KOBIETA,2
24,ŚLĄSKIE,MELISA,KOBIETA,2
24,ŚLĄSKIE,MARZENNA,KOBIETA,2
24,ŚLĄSKIE,MARYLA,KOBIETA,2
24,ŚLĄSKIE,MALINA,KOBIETA,2
24,ŚLĄSKIE,LUDWIKA,KOBIETA,2
24,ŚLĄSKIE,LOUISE,KOBIETA,2
24,ŚLĄSKIE,LIVIA,KOBIETA,2
24,ŚLĄSKIE,LILLA,KOBIETA,2
24,ŚLĄSKIE,LIGIA,KOBIETA,2
24,ŚLĄSKIE,KLAUDYNA,KOBIETA,2
24,ŚLĄSKIE,JAGNA,KOBIETA,2
24,ŚLĄSKIE,ISABELLE,KOBIETA,2
24,ŚLĄSKIE,IRIS,KOBIETA,2
24,ŚLĄSKIE,INKA,KOBIETA,2
24,ŚLĄSKIE,GRACE,KOBIETA,2
24,ŚLĄSKIE,FATIMA,KOBIETA,2
24,ŚLĄSKIE,EVA,KOBIETA,2
24,ŚLĄSKIE,EUNIKA,KOBIETA,2
24,ŚLĄSKIE,EUGENIA,KOBIETA,2
24,ŚLĄSKIE,DONATA,KOBIETA,2
24,ŚLĄSKIE,DOBROSŁAWA,KOBIETA,2
24,ŚLĄSKIE,DOBROMIRA,KOBIETA,2
24,ŚLĄSKIE,CARLA,KOBIETA,2
24,ŚLĄSKIE,BOGNA,KOBIETA,2
24,ŚLĄSKIE,BERENIKA,KOBIETA,2
24,ŚLĄSKIE,ARLETA,KOBIETA,2
24,ŚLĄSKIE,ARIANA,KOBIETA,2
24,ŚLĄSKIE,ANTONIA,KOBIETA,2
24,ŚLĄSKIE,ANGELINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,MARIA,KOBIETA,189
26,ŚWIĘTOKRZYSKIE,ANNA,KOBIETA,142
26,ŚWIĘTOKRZYSKIE,ZOFIA,KOBIETA,77
26,ŚWIĘTOKRZYSKIE,JULIA,KOBIETA,59
26,ŚWIĘTOKRZYSKIE,MAGDALENA,KOBIETA,50
26,ŚWIĘTOKRZYSKIE,WIKTORIA,KOBIETA,48
26,ŚWIĘTOKRZYSKIE,MAŁGORZATA,KOBIETA,45
26,ŚWIĘTOKRZYSKIE,WERONIKA,KOBIETA,41
26,ŚWIĘTOKRZYSKIE,EWA,KOBIETA,41
26,ŚWIĘTOKRZYSKIE,ALEKSANDRA,KOBIETA,41
26,ŚWIĘTOKRZYSKIE,KATARZYNA,KOBIETA,38
26,ŚWIĘTOKRZYSKIE,ALICJA,KOBIETA,36
26,ŚWIĘTOKRZYSKIE,ZUZANNA,KOBIETA,31
26,ŚWIĘTOKRZYSKIE,BARBARA,KOBIETA,31
26,ŚWIĘTOKRZYSKIE,NATALIA,KOBIETA,29
26,ŚWIĘTOKRZYSKIE,KAROLINA,KOBIETA,29
26,ŚWIĘTOKRZYSKIE,MAJA,KOBIETA,27
26,ŚWIĘTOKRZYSKIE,OLIWIA,KOBIETA,25
26,ŚWIĘTOKRZYSKIE,ŁUCJA,KOBIETA,25
26,ŚWIĘTOKRZYSKIE,HELENA,KOBIETA,25
26,ŚWIĘTOKRZYSKIE,ANTONINA,KOBIETA,25
26,ŚWIĘTOKRZYSKIE,HANNA,KOBIETA,24
26,ŚWIĘTOKRZYSKIE,MONIKA,KOBIETA,23
26,ŚWIĘTOKRZYSKIE,LENA,KOBIETA,23
26,ŚWIĘTOKRZYSKIE,LAURA,KOBIETA,23
26,ŚWIĘTOKRZYSKIE,ELŻBIETA,KOBIETA,23
26,ŚWIĘTOKRZYSKIE,AGNIESZKA,KOBIETA,23
26,ŚWIĘTOKRZYSKIE,AMELIA,KOBIETA,22
26,ŚWIĘTOKRZYSKIE,PAULINA,KOBIETA,21
26,ŚWIĘTOKRZYSKIE,KLARA,KOBIETA,21
26,ŚWIĘTOKRZYSKIE,MARCELINA,KOBIETA,20
26,ŚWIĘTOKRZYSKIE,KRYSTYNA,KOBIETA,20
26,ŚWIĘTOKRZYSKIE,JOANNA,KOBIETA,19
26,ŚWIĘTOKRZYSKIE,MARTA,KOBIETA,18
26,ŚWIĘTOKRZYSKIE,GABRIELA,KOBIETA,18
26,ŚWIĘTOKRZYSKIE,NADIA,KOBIETA,17
26,ŚWIĘTOKRZYSKIE,MICHALINA,KOBIETA,16
26,ŚWIĘTOKRZYSKIE,EMILIA,KOBIETA,16
26,ŚWIĘTOKRZYSKIE,TERESA,KOBIETA,15
26,ŚWIĘTOKRZYSKIE,JOLANTA,KOBIETA,15
26,ŚWIĘTOKRZYSKIE,JANINA,KOBIETA,15
26,ŚWIĘTOKRZYSKIE,DOROTA,KOBIETA,15
26,ŚWIĘTOKRZYSKIE,ANASTAZJA,KOBIETA,15
26,ŚWIĘTOKRZYSKIE,RITA,KOBIETA,14
26,ŚWIĘTOKRZYSKIE,DOMINIKA,KOBIETA,14
26,ŚWIĘTOKRZYSKIE,URSZULA,KOBIETA,13
26,ŚWIĘTOKRZYSKIE,SYLWIA,KOBIETA,12
26,ŚWIĘTOKRZYSKIE,JADWIGA,KOBIETA,12
26,ŚWIĘTOKRZYSKIE,AGATA,KOBIETA,12
26,ŚWIĘTOKRZYSKIE,NIKOLA,KOBIETA,11
26,ŚWIĘTOKRZYSKIE,MARIANNA,KOBIETA,11
26,ŚWIĘTOKRZYSKIE,KINGA,KOBIETA,11
26,ŚWIĘTOKRZYSKIE,KAMILA,KOBIETA,11
26,ŚWIĘTOKRZYSKIE,IZABELA,KOBIETA,11
26,ŚWIĘTOKRZYSKIE,IGA,KOBIETA,11
26,ŚWIĘTOKRZYSKIE,LILIANA,KOBIETA,10
26,ŚWIĘTOKRZYSKIE,KLAUDIA,KOBIETA,10
26,ŚWIĘTOKRZYSKIE,DANUTA,KOBIETA,10
26,ŚWIĘTOKRZYSKIE,BEATA,KOBIETA,10
26,ŚWIĘTOKRZYSKIE,PATRYCJA,KOBIETA,9
26,ŚWIĘTOKRZYSKIE,MARTYNA,KOBIETA,9
26,ŚWIĘTOKRZYSKIE,BLANKA,KOBIETA,9
26,ŚWIĘTOKRZYSKIE,ROZALIA,KOBIETA,8
26,ŚWIĘTOKRZYSKIE,JUSTYNA,KOBIETA,8
26,ŚWIĘTOKRZYSKIE,IRENA,KOBIETA,8
26,ŚWIĘTOKRZYSKIE,STEFANIA,KOBIETA,7
26,ŚWIĘTOKRZYSKIE,RENATA,KOBIETA,7
26,ŚWIĘTOKRZYSKIE,MILENA,KOBIETA,7
26,ŚWIĘTOKRZYSKIE,BOŻENA,KOBIETA,7
26,ŚWIĘTOKRZYSKIE,KAJA,KOBIETA,6
26,ŚWIĘTOKRZYSKIE,JAGODA,KOBIETA,6
26,ŚWIĘTOKRZYSKIE,EWELINA,KOBIETA,6
26,ŚWIĘTOKRZYSKIE,ANIELA,KOBIETA,6
26,ŚWIĘTOKRZYSKIE,ALINA,KOBIETA,6
26,ŚWIĘTOKRZYSKIE,WIESŁAWA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,STANISŁAWA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,RÓŻA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,POLA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,OLGA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,MIA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,MARZENA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,MARIKA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,IWONA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,GRAŻYNA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,EDYTA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,ANGELIKA,KOBIETA,5
26,ŚWIĘTOKRZYSKIE,WANDA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,PAULA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,MELANIA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,MATYLDA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,KORNELIA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,HONORATA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,HALINA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,ELIZA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,ADRIANNA,KOBIETA,4
26,ŚWIĘTOKRZYSKIE,SARA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,NELA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,MARLENA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,MARIOLA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,LUCYNA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,FRANCISZKA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,DARIA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,DAGMARA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,ANETA,KOBIETA,3
26,ŚWIĘTOKRZYSKIE,ŻANETA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,SANDRA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,SABINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,ROKSANA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,REGINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,OLIVIA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,NINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,NEL,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,MERCEDES,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,MALWINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,LUIZA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,LIDIA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,LEOKADIA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,KALINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,JULIANNA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,JÓZEFINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,JAŚMINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,IZABELLA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,ILONA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,FAUSTYNA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,ESTERA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,ELENA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,DANIELA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,CELINA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,AURELIA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,ANITA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,ANDŻELIKA,KOBIETA,2
26,ŚWIĘTOKRZYSKIE,AMANDA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,ANNA,KOBIETA,88
28,WARMIŃSKO-MAZURSKIE,MARIA,KOBIETA,84
28,WARMIŃSKO-MAZURSKIE,ZOFIA,KOBIETA,40
28,WARMIŃSKO-MAZURSKIE,EWA,KOBIETA,38
28,WARMIŃSKO-MAZURSKIE,MAGDALENA,KOBIETA,24
28,WARMIŃSKO-MAZURSKIE,HELENA,KOBIETA,24
28,WARMIŃSKO-MAZURSKIE,ELŻBIETA,KOBIETA,24
28,WARMIŃSKO-MAZURSKIE,TERESA,KOBIETA,23
28,WARMIŃSKO-MAZURSKIE,ALEKSANDRA,KOBIETA,23
28,WARMIŃSKO-MAZURSKIE,MAŁGORZATA,KOBIETA,20
28,WARMIŃSKO-MAZURSKIE,ŁUCJA,KOBIETA,18
28,WARMIŃSKO-MAZURSKIE,ALICJA,KOBIETA,18
28,WARMIŃSKO-MAZURSKIE,KATARZYNA,KOBIETA,17
28,WARMIŃSKO-MAZURSKIE,JULIA,KOBIETA,17
28,WARMIŃSKO-MAZURSKIE,WIKTORIA,KOBIETA,16
28,WARMIŃSKO-MAZURSKIE,JADWIGA,KOBIETA,16
28,WARMIŃSKO-MAZURSKIE,HANNA,KOBIETA,16
28,WARMIŃSKO-MAZURSKIE,NATALIA,KOBIETA,15
28,WARMIŃSKO-MAZURSKIE,MAJA,KOBIETA,15
28,WARMIŃSKO-MAZURSKIE,DANUTA,KOBIETA,14
28,WARMIŃSKO-MAZURSKIE,WERONIKA,KOBIETA,13
28,WARMIŃSKO-MAZURSKIE,KRYSTYNA,KOBIETA,13
28,WARMIŃSKO-MAZURSKIE,RÓŻA,KOBIETA,12
28,WARMIŃSKO-MAZURSKIE,BARBARA,KOBIETA,12
28,WARMIŃSKO-MAZURSKIE,AGNIESZKA,KOBIETA,12
28,WARMIŃSKO-MAZURSKIE,ZUZANNA,KOBIETA,11
28,WARMIŃSKO-MAZURSKIE,DOROTA,KOBIETA,11
28,WARMIŃSKO-MAZURSKIE,AGATA,KOBIETA,11
28,WARMIŃSKO-MAZURSKIE,JUSTYNA,KOBIETA,10
28,WARMIŃSKO-MAZURSKIE,JOANNA,KOBIETA,10
28,WARMIŃSKO-MAZURSKIE,IRENA,KOBIETA,10
28,WARMIŃSKO-MAZURSKIE,URSZULA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,OLIWIA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,MONIKA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,MARTA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,MARIANNA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,KAROLINA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,HALINA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,ANASTAZJA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,AMELIA,KOBIETA,9
28,WARMIŃSKO-MAZURSKIE,STEFANIA,KOBIETA,8
28,WARMIŃSKO-MAZURSKIE,LENA,KOBIETA,8
28,WARMIŃSKO-MAZURSKIE,LAURA,KOBIETA,8
28,WARMIŃSKO-MAZURSKIE,BEATA,KOBIETA,8
28,WARMIŃSKO-MAZURSKIE,LIDIA,KOBIETA,7
28,WARMIŃSKO-MAZURSKIE,KLARA,KOBIETA,7
28,WARMIŃSKO-MAZURSKIE,IGA,KOBIETA,7
28,WARMIŃSKO-MAZURSKIE,PAULINA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,NADIA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,MICHALINA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,MARCELINA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,LUIZA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,LILIANA,KOBIETA,6
